Frame Number,Class Label,Track ID,"Bounding Box (x1, y1, x2, y2)"
114,player,25,"[1009.3540649414062, 505.3764953613281, 1032.6109619140625, 558.6969604492188]"
114,player,49,"[445.4915771484375, 361.7135009765625, 463.2450256347656, 405.37152099609375]"
114,player,74,"[759.538818359375, 604.4717407226562, 796.5902709960938, 672.4149169921875]"
114,player,85,"[1298.7994384765625, 528.4351196289062, 1321.4345703125, 595.2744750976562]"
114,player,6,"[575.152587890625, 609.673583984375, 608.8074951171875, 671.5446166992188]"
114,player,65,"[1127.864501953125, 380.5987243652344, 1149.9429931640625, 428.7620544433594]"
114,player,11,"[1327.606689453125, 467.9483642578125, 1343.3160400390625, 525.0963134765625]"
114,player,100,"[717.0018310546875, 488.8781433105469, 739.4013061523438, 547.7228393554688]"
114,player,2,"[722.4876708984375, 432.5928955078125, 746.66552734375, 487.09954833984375]"
114,player,106,"[526.8599243164062, 615.6375122070312, 561.500244140625, 675.9978637695312]"
114,player,36,"[545.7993774414062, 609.7785034179688, 574.6697998046875, 676.36083984375]"
114,player,91,"[1331.2774658203125, 426.6253967285156, 1352.42529296875, 476.5203552246094]"
114,player,67,"[517.2655639648438, 343.1575012207031, 540.7764892578125, 381.7204284667969]"
114,player,76,"[849.041015625, 435.1592102050781, 867.945556640625, 485.9237365722656]"
114,referee,108,"[414.6382141113281, 297.0228271484375, 433.3301696777344, 333.8736267089844]"
114,referee,98,"[1683.3231201171875, 684.3132934570312, 1711.76416015625, 759.0305786132812]"
114,ball,1,"[617.154296875, 661.5314331054688, 630.5772399902344, 675.7121276855469]"
114,goalkeeper,95,"[1591.327880859375, 386.14178466796875, 1606.54541015625, 435.09173583984375]"
115,player,61,"[1337.340576171875, 583.010009765625, 1375.0198974609375, 648.88916015625]"
115,player,7,"[743.9962158203125, 675.197998046875, 780.3060302734375, 748.1565551757812]"
115,player,12,"[1152.39306640625, 560.552734375, 1174.7052001953125, 625.081298828125]"
115,player,49,"[447.0744323730469, 362.2182312011719, 465.2764892578125, 405.6545104980469]"
115,player,28,"[891.3104248046875, 731.6224365234375, 935.0259399414062, 793.6109619140625]"
115,player,16,"[976.64501953125, 580.230224609375, 1011.0574951171875, 646.5424194335938]"
115,player,25,"[1009.9495239257812, 504.9573669433594, 1029.9471435546875, 558.8727416992188]"
115,player,85,"[1297.3355712890625, 528.6965942382812, 1324.0242919921875, 595.1519165039062]"
115,player,13,"[952.4408569335938, 480.8786315917969, 980.8515014648438, 537.1004028320312]"
115,player,74,"[762.8876342773438, 607.1511840820312, 791.269775390625, 675.0540771484375]"
115,player,100,"[718.7577514648438, 488.8275451660156, 740.9722900390625, 548.8919677734375]"
115,player,65,"[1131.5584716796875, 380.2568664550781, 1149.817138671875, 430.5035705566406]"
115,player,2,"[724.8812255859375, 432.6916809082031, 749.3073120117188, 487.1921081542969]"
115,player,63,"[418.8567810058594, 458.3354187011719, 448.2869567871094, 512.786376953125]"
115,player,11,"[1328.4420166015625, 468.79266357421875, 1345.2620849609375, 525.7218017578125]"
115,player,6,"[575.5973510742188, 608.6840209960938, 613.7612915039062, 674.4080810546875]"
115,player,106,"[532.8250732421875, 615.2210693359375, 566.6521606445312, 676.5394287109375]"
115,player,67,"[517.2747802734375, 343.58209228515625, 542.7156372070312, 382.8494567871094]"
115,player,91,"[1331.1064453125, 426.7189636230469, 1351.9139404296875, 477.0611572265625]"
115,player,76,"[848.5332641601562, 434.4620361328125, 869.8782348632812, 486.17742919921875]"
115,player,36,"[551.1202392578125, 610.32568359375, 579.4755249023438, 677.8883056640625]"
115,referee,108,"[418.2271728515625, 292.92401123046875, 436.12646484375, 334.35491943359375]"
115,referee,98,"[1686.3292236328125, 685.7619018554688, 1712.4180908203125, 760.11767578125]"
115,ball,1,"[630.4156494140625, 663.4201049804688, 645.8450317382812, 676.6046142578125]"
115,goalkeeper,95,"[1592.8348388671875, 386.64422607421875, 1609.7156982421875, 435.1791687011719]"
116,player,61,"[1340.3251953125, 584.2374267578125, 1375.52197265625, 651.3219604492188]"
116,player,28,"[886.28759765625, 731.2734985351562, 935.6015625, 793.5643310546875]"
116,player,12,"[1152.6668701171875, 561.6140747070312, 1178.1683349609375, 625.2249755859375]"
116,player,7,"[736.3394775390625, 677.7969360351562, 773.2891845703125, 748.666259765625]"
116,player,85,"[1292.7506103515625, 528.7589721679688, 1328.1514892578125, 594.4112548828125]"
116,player,63,"[421.9295654296875, 457.7181701660156, 451.6717529296875, 512.2615966796875]"
116,player,2,"[727.5919799804688, 432.7283020019531, 751.9077758789062, 487.8205261230469]"
116,player,74,"[760.957763671875, 610.4708862304688, 791.3809204101562, 676.0060424804688]"
116,player,100,"[720.3988647460938, 490.1001892089844, 742.15380859375, 550.0204467773438]"
116,player,25,"[1009.3438110351562, 505.4966125488281, 1029.3076171875, 557.6688232421875]"
116,player,49,"[448.0730895996094, 361.4945373535156, 467.7986755371094, 407.2668762207031]"
116,player,65,"[1133.2493896484375, 381.3866271972656, 1150.8974609375, 430.2032775878906]"
116,player,13,"[953.8663330078125, 481.4074401855469, 979.99365234375, 535.526611328125]"
116,player,11,"[1328.720703125, 467.9815979003906, 1347.7427978515625, 526.2927856445312]"
116,player,6,"[577.3297729492188, 608.6861572265625, 611.98095703125, 674.5614624023438]"
116,player,16,"[973.7554321289062, 582.1141357421875, 1006.2603149414062, 648.3128051757812]"
116,player,67,"[518.6117553710938, 344.5047302246094, 543.5054931640625, 382.46148681640625]"
116,player,106,"[537.7036743164062, 610.0419311523438, 577.213623046875, 675.7257080078125]"
116,player,36,"[549.3903198242188, 608.1949462890625, 581.6559448242188, 676.5904541015625]"
116,player,91,"[1331.297607421875, 426.4178466796875, 1353.183837890625, 475.08380126953125]"
116,referee,76,"[848.697509765625, 433.72979736328125, 871.559326171875, 487.401123046875]"
116,referee,98,"[1689.0670166015625, 688.4546508789062, 1711.9427490234375, 763.00634765625]"
116,referee,108,"[417.0473327636719, 287.98687744140625, 437.7774353027344, 334.64251708984375]"
116,ball,1,"[641.6868896484375, 664.1685180664062, 656.9475402832031, 678.0820617675781]"
116,goalkeeper,95,"[1592.912841796875, 386.27197265625, 1612.622314453125, 435.72216796875]"
117,player,12,"[1156.839599609375, 562.4368896484375, 1182.6771240234375, 625.9116821289062]"
117,player,61,"[1343.6456298828125, 586.7867431640625, 1373.5570068359375, 651.8637084960938]"
117,player,63,"[425.1445617675781, 458.06121826171875, 454.24981689453125, 512.8932495117188]"
117,player,74,"[758.5294189453125, 614.001220703125, 792.6165161132812, 676.0979614257812]"
117,player,25,"[1009.057861328125, 504.0509948730469, 1031.7193603515625, 558.9317016601562]"
117,player,85,"[1292.5008544921875, 529.1343994140625, 1327.81640625, 593.6276245117188]"
117,player,49,"[449.64385986328125, 360.2547912597656, 471.7071533203125, 408.1097717285156]"
117,player,7,"[728.7742919921875, 678.5175170898438, 766.936767578125, 749.459716796875]"
117,player,11,"[1328.9942626953125, 467.5382385253906, 1351.7952880859375, 525.8301391601562]"
117,player,100,"[721.2855224609375, 491.7878723144531, 744.2097778320312, 550.908203125]"
117,player,65,"[1136.7591552734375, 381.59051513671875, 1152.8057861328125, 431.01947021484375]"
117,player,13,"[953.7216796875, 482.7082214355469, 977.8216552734375, 536.8603515625]"
117,player,28,"[877.7128295898438, 732.7241821289062, 933.2348022460938, 796.1068725585938]"
117,player,2,"[730.5752563476562, 432.9165344238281, 755.57861328125, 487.5881652832031]"
117,player,6,"[577.355224609375, 610.145751953125, 608.3978271484375, 675.9727172851562]"
117,player,16,"[968.857177734375, 584.6962280273438, 999.7825927734375, 648.9050903320312]"
117,player,106,"[545.0103759765625, 613.9859619140625, 578.8005981445312, 675.3246459960938]"
117,player,67,"[519.9812622070312, 345.3326110839844, 542.3155517578125, 381.6979064941406]"
117,player,91,"[1331.1207275390625, 426.56707763671875, 1354.72265625, 476.3756103515625]"
117,referee,76,"[848.1876220703125, 433.5641784667969, 873.9912109375, 487.9382629394531]"
117,referee,98,"[1689.6097412109375, 689.0255126953125, 1711.0821533203125, 762.5879516601562]"
117,ball,1,"[652.9581298828125, 664.9169311523438, 668.050048828125, 679.5595092773438]"
117,goalkeeper,95,"[1593.53466796875, 385.9732666015625, 1616.7802734375, 436.4253234863281]"
118,player,12,"[1157.583984375, 563.1028442382812, 1185.2391357421875, 625.6783447265625]"
118,player,85,"[1292.5338134765625, 528.92724609375, 1328.111328125, 593.7566528320312]"
118,player,74,"[754.4478759765625, 617.64794921875, 792.6722412109375, 676.8867797851562]"
118,player,7,"[728.6735229492188, 678.8494873046875, 769.8460693359375, 748.793212890625]"
118,player,25,"[1009.53662109375, 503.5873718261719, 1033.805419921875, 559.5950927734375]"
118,player,49,"[451.625732421875, 361.16656494140625, 473.47113037109375, 409.0066223144531]"
118,player,16,"[967.3934326171875, 585.3242797851562, 997.152099609375, 649.1392822265625]"
118,player,63,"[427.95758056640625, 457.7573547363281, 455.59332275390625, 512.1112670898438]"
118,player,61,"[1342.249267578125, 588.0233154296875, 1371.66259765625, 652.0123901367188]"
118,player,11,"[1329.4569091796875, 469.5837707519531, 1353.8353271484375, 526.0470581054688]"
118,player,100,"[722.3505859375, 492.58428955078125, 745.4652709960938, 551.4113159179688]"
118,player,13,"[954.1311645507812, 481.32122802734375, 977.2354125976562, 536.98681640625]"
118,player,106,"[547.6219482421875, 612.9644165039062, 575.6445922851562, 674.8464965820312]"
118,player,2,"[732.3642578125, 432.1351318359375, 754.5474853515625, 487.077392578125]"
118,player,28,"[874.9843139648438, 732.9548950195312, 921.05712890625, 801.517822265625]"
118,player,6,"[582.2118530273438, 609.9243774414062, 608.83544921875, 675.8817138671875]"
118,player,91,"[1330.6395263671875, 426.1744079589844, 1354.972412109375, 476.8966369628906]"
118,player,65,"[1139.366455078125, 380.30230712890625, 1156.297607421875, 429.74151611328125]"
118,player,67,"[521.44580078125, 345.62969970703125, 540.9276733398438, 380.5979919433594]"
118,referee,76,"[848.337890625, 434.2350769042969, 873.917724609375, 490.8168640136719]"
118,referee,98,"[1687.7293701171875, 689.0740966796875, 1711.625, 763.3385009765625]"
118,ball,1,"[656.6671142578125, 665.9691162109375, 676.7479248046875, 681.584716796875]"
118,goalkeeper,95,"[1594.631103515625, 385.49945068359375, 1619.20166015625, 436.600341796875]"
119,player,12,"[1158.687744140625, 563.873291015625, 1188.4498291015625, 626.0018920898438]"
119,player,16,"[965.1423950195312, 584.5042114257812, 999.1295166015625, 647.2994995117188]"
119,player,25,"[1011.3023071289062, 503.4309997558594, 1037.7001953125, 560.9185791015625]"
119,player,7,"[727.3015747070312, 677.2219848632812, 769.9900512695312, 746.1428833007812]"
119,player,85,"[1295.1170654296875, 529.6234741210938, 1326.3343505859375, 593.76953125]"
119,player,49,"[454.3557434082031, 361.43115234375, 475.3438415527344, 408.85052490234375]"
119,player,100,"[725.1829833984375, 494.10845947265625, 746.4371337890625, 550.8924560546875]"
119,player,74,"[754.0355224609375, 620.0599975585938, 791.168212890625, 680.3456420898438]"
119,player,28,"[868.685302734375, 734.7390747070312, 900.2772216796875, 800.5896606445312]"
119,player,63,"[431.8664245605469, 457.23358154296875, 456.62091064453125, 512.8868408203125]"
119,player,13,"[953.9447021484375, 481.1248474121094, 978.419677734375, 535.9366455078125]"
119,player,11,"[1329.3505859375, 469.2329406738281, 1357.2130126953125, 526.2457275390625]"
119,player,106,"[550.8257446289062, 609.26904296875, 574.5982666015625, 675.1443481445312]"
119,player,91,"[1329.692138671875, 426.43414306640625, 1356.819580078125, 476.50946044921875]"
119,player,61,"[1341.3751220703125, 588.4453125, 1370.466552734375, 651.7816162109375]"
119,player,2,"[733.1160888671875, 431.132080078125, 755.8416137695312, 488.53656005859375]"
119,player,36,"[571.6336669921875, 604.2989501953125, 594.6875610351562, 677.0960083007812]"
119,player,6,"[578.2728881835938, 610.6890258789062, 605.443359375, 678.7723999023438]"
119,player,67,"[522.8509521484375, 345.9674377441406, 540.91943359375, 380.526123046875]"
119,referee,76,"[849.1636962890625, 436.0637512207031, 873.4237060546875, 490.0007629394531]"
119,referee,98,"[1689.4493408203125, 689.1163940429688, 1712.9461669921875, 762.935546875]"
119,ball,1,"[675.9611206054688, 666.7236328125, 686.786865234375, 679.4439697265625]"
119,goalkeeper,95,"[1595.4100341796875, 386.961181640625, 1622.5697021484375, 436.553466796875]"
120,player,16,"[960.1505126953125, 584.8611450195312, 999.791015625, 648.5964965820312]"
120,player,12,"[1160.050537109375, 563.9945678710938, 1192.571533203125, 627.2556762695312]"
120,player,7,"[725.0328369140625, 677.2086791992188, 769.751953125, 748.368408203125]"
120,player,25,"[1013.6738891601562, 504.1537170410156, 1039.21337890625, 561.2567749023438]"
120,player,100,"[727.4631958007812, 496.77520751953125, 748.8375244140625, 550.5855712890625]"
120,player,49,"[455.1865539550781, 361.927001953125, 475.9071350097656, 408.8876953125]"
120,player,28,"[857.51611328125, 735.1611328125, 896.6175537109375, 801.0983276367188]"
120,player,63,"[434.25604248046875, 455.98956298828125, 458.60467529296875, 512.401611328125]"
120,player,85,"[1297.58056640625, 531.3370971679688, 1320.77490234375, 593.9295043945312]"
120,player,74,"[757.7689819335938, 621.1747436523438, 789.2305297851562, 682.1177368164062]"
120,player,91,"[1329.370361328125, 426.2615661621094, 1356.640625, 477.4684753417969]"
120,player,13,"[954.687744140625, 480.8108825683594, 979.239990234375, 538.3056030273438]"
120,player,61,"[1342.808837890625, 588.13134765625, 1369.6846923828125, 652.7311401367188]"
120,player,11,"[1330.4688720703125, 469.2126159667969, 1359.2763671875, 525.9666748046875]"
120,player,106,"[552.8221435546875, 607.275390625, 583.0328979492188, 675.9928588867188]"
120,player,2,"[736.388916015625, 431.6382751464844, 763.068115234375, 488.0437316894531]"
120,player,6,"[585.5565185546875, 610.679443359375, 611.8605346679688, 679.5614013671875]"
120,player,36,"[577.7443237304688, 610.4224243164062, 609.6831665039062, 680.1006469726562]"
120,player,95,"[1598.8209228515625, 387.1923522949219, 1624.8768310546875, 437.3832092285156]"
120,player,67,"[523.887451171875, 345.5622253417969, 540.749755859375, 380.35546875]"
120,referee,98,"[1689.6002197265625, 688.4714965820312, 1713.785888671875, 764.3758544921875]"
120,referee,76,"[849.8939819335938, 437.18096923828125, 870.2523803710938, 490.1414794921875]"
120,referee,108,"[427.7903137207031, 287.604248046875, 448.27789306640625, 332.6600036621094]"
120,ball,1,"[683.4274291992188, 667.1072998046875, 698.8817138671875, 683.9432983398438]"
121,player,12,"[1161.28564453125, 566.346923828125, 1194.6895751953125, 627.8676147460938]"
121,player,100,"[727.5280151367188, 497.515869140625, 752.8507690429688, 551.2743530273438]"
121,player,25,"[1014.5809936523438, 505.83050537109375, 1038.256103515625, 561.6375732421875]"
121,player,16,"[956.3240356445312, 585.5760498046875, 999.3994140625, 652.1239013671875]"
121,player,49,"[457.88873291015625, 362.3067626953125, 476.0878601074219, 408.64599609375]"
121,player,85,"[1298.2991943359375, 532.3855590820312, 1318.4320068359375, 593.8294067382812]"
121,player,61,"[1341.921875, 587.8506469726562, 1370.284423828125, 652.9226684570312]"
121,player,63,"[436.38519287109375, 455.8033447265625, 460.6871337890625, 512.3831176757812]"
121,player,13,"[957.1761474609375, 481.0181884765625, 979.6875, 540.5430908203125]"
121,player,7,"[722.3386840820312, 679.4945678710938, 767.709228515625, 749.1749877929688]"
121,player,11,"[1335.0172119140625, 468.8404541015625, 1362.260009765625, 525.6758422851562]"
121,player,28,"[847.8380126953125, 736.5822143554688, 897.48486328125, 801.2466430664062]"
121,player,106,"[554.9024047851562, 605.20361328125, 590.3433837890625, 676.3414306640625]"
121,player,74,"[760.2703247070312, 624.6026611328125, 783.356689453125, 685.1585083007812]"
121,player,67,"[524.1158447265625, 344.0115051269531, 543.4747924804688, 380.5749206542969]"
121,player,36,"[587.2483520507812, 608.936767578125, 611.8311767578125, 680.9907836914062]"
121,player,2,"[734.9514770507812, 429.5606689453125, 758.8057250976562, 484.4643859863281]"
121,player,65,"[1143.2008056640625, 381.1095886230469, 1164.6527099609375, 431.2901916503906]"
121,player,76,"[848.8803100585938, 439.1275634765625, 866.2366943359375, 489.91204833984375]"
121,player,6,"[575.8079223632812, 602.7354125976562, 602.9796142578125, 678.9276123046875]"
121,player,91,"[1331.27490234375, 426.2058410644531, 1353.109130859375, 480.5716857910156]"
121,referee,98,"[1689.724853515625, 688.2488403320312, 1715.7430419921875, 764.4291381835938]"
121,referee,108,"[430.3089599609375, 288.38653564453125, 449.2434387207031, 332.6432189941406]"
121,ball,1,"[695.94970703125, 670.2647094726562, 709.1329345703125, 681.8272705078125]"
121,goalkeeper,95,"[1601.7568359375, 387.46026611328125, 1628.80517578125, 436.4917907714844]"
122,player,100,"[727.889892578125, 496.844970703125, 754.7119140625, 552.2418823242188]"
122,player,12,"[1163.4884033203125, 566.8424072265625, 1196.379150390625, 628.4127197265625]"
122,player,28,"[839.1300659179688, 733.03564453125, 896.7163696289062, 799.593017578125]"
122,player,61,"[1342.40771484375, 587.706298828125, 1370.59716796875, 654.4310302734375]"
122,player,25,"[1014.816650390625, 506.99102783203125, 1038.4500732421875, 562.0850830078125]"
122,player,85,"[1297.9110107421875, 532.8147583007812, 1318.3602294921875, 595.4533081054688]"
122,player,63,"[438.3476257324219, 457.1969909667969, 463.8049621582031, 512.9131469726562]"
122,player,16,"[955.177001953125, 587.9105224609375, 996.40283203125, 652.4234619140625]"
122,player,49,"[458.4150695800781, 362.0325622558594, 478.0296936035156, 408.33636474609375]"
122,player,13,"[957.3951416015625, 481.1232604980469, 981.3870849609375, 540.5180053710938]"
122,player,11,"[1336.5091552734375, 468.7319641113281, 1363.7640380859375, 526.7238159179688]"
122,player,65,"[1144.3995361328125, 382.10888671875, 1167.3734130859375, 430.6875]"
122,player,67,"[524.2357177734375, 344.9532165527344, 546.4310302734375, 381.9617614746094]"
122,player,74,"[759.0311889648438, 626.0885009765625, 782.8709716796875, 687.83935546875]"
122,player,7,"[719.3175659179688, 681.4605712890625, 748.7186279296875, 751.0465087890625]"
122,player,106,"[557.2283325195312, 603.7027587890625, 589.1699829101562, 672.468017578125]"
122,player,2,"[739.862548828125, 432.30487060546875, 761.8543090820312, 484.0308837890625]"
122,player,36,"[587.1546630859375, 607.2928466796875, 615.6319580078125, 682.0921630859375]"
122,player,91,"[1331.2772216796875, 426.7394714355469, 1352.6646728515625, 485.4461975097656]"
122,referee,98,"[1689.158935546875, 688.3150634765625, 1718.6627197265625, 766.2719116210938]"
122,referee,76,"[848.7009887695312, 440.37139892578125, 864.92431640625, 489.47955322265625]"
122,referee,108,"[428.5844421386719, 283.9316711425781, 452.0847473144531, 333.5387878417969]"
122,ball,1,"[706.175048828125, 669.576904296875, 718.2280883789062, 682.4466552734375]"
122,goalkeeper,95,"[1603.9149169921875, 387.7612609863281, 1630.7589111328125, 436.9798278808594]"
123,player,100,"[729.4246215820312, 497.5745849609375, 756.9659423828125, 552.4826049804688]"
123,player,12,"[1161.8797607421875, 566.6520385742188, 1196.832763671875, 628.5405883789062]"
123,player,85,"[1297.98486328125, 531.470947265625, 1317.9473876953125, 594.05712890625]"
123,player,61,"[1344.1092529296875, 588.3873291015625, 1371.622314453125, 656.9671020507812]"
123,player,63,"[441.1855163574219, 457.7170104980469, 466.39556884765625, 514.0564575195312]"
123,player,25,"[1016.6326904296875, 508.2842102050781, 1034.3287353515625, 561.398681640625]"
123,player,49,"[461.81610107421875, 362.8281555175781, 479.5234069824219, 409.2999572753906]"
123,player,13,"[958.5157470703125, 481.19879150390625, 981.4171142578125, 540.3923950195312]"
123,player,28,"[834.3960571289062, 732.5995483398438, 890.2066040039062, 797.3961791992188]"
123,player,67,"[524.431640625, 344.08111572265625, 548.0524291992188, 381.8533935546875]"
123,player,65,"[1148.0291748046875, 382.159423828125, 1170.3009033203125, 430.15576171875]"
123,player,16,"[953.5999145507812, 589.589599609375, 990.2184448242188, 655.1338500976562]"
123,player,11,"[1339.224365234375, 467.8569030761719, 1363.5242919921875, 526.340576171875]"
123,player,7,"[717.289794921875, 682.8711547851562, 752.2426147460938, 752.070556640625]"
123,player,74,"[759.0987548828125, 629.6326904296875, 782.6876831054688, 692.6923828125]"
123,player,106,"[559.0999755859375, 603.7843017578125, 590.8255615234375, 674.2064819335938]"
123,player,2,"[741.4276123046875, 431.9381103515625, 761.4395751953125, 485.00189208984375]"
123,player,36,"[583.0173950195312, 612.035400390625, 619.286376953125, 682.6150512695312]"
123,player,91,"[1330.251708984375, 425.887939453125, 1349.195068359375, 483.598388671875]"
123,referee,98,"[1690.4564208984375, 689.5263061523438, 1722.5108642578125, 766.8904418945312]"
123,referee,76,"[848.4197387695312, 440.0310974121094, 867.6333618164062, 488.45306396484375]"
123,referee,108,"[431.6591491699219, 282.4197692871094, 455.0362243652344, 333.7312316894531]"
123,ball,1,"[714.83251953125, 669.6863098144531, 727.4880981445312, 683.8543090820312]"
123,goalkeeper,95,"[1607.7169189453125, 387.5539855957031, 1631.7967529296875, 436.3680725097656]"
124,player,12,"[1164.568359375, 566.4955444335938, 1197.122314453125, 628.593017578125]"
124,player,61,"[1344.6708984375, 589.955810546875, 1373.969970703125, 656.9896240234375]"
124,player,85,"[1296.9249267578125, 530.241943359375, 1319.259521484375, 594.0487670898438]"
124,player,49,"[463.26800537109375, 361.446533203125, 481.26104736328125, 409.45587158203125]"
124,player,65,"[1150.7991943359375, 382.01422119140625, 1173.1182861328125, 429.468017578125]"
124,player,25,"[1016.8857421875, 509.4460144042969, 1033.0203857421875, 562.7824096679688]"
124,player,67,"[525.5430908203125, 342.6549377441406, 549.3197021484375, 381.989501953125]"
124,player,16,"[953.6257934570312, 591.066650390625, 981.6596069335938, 655.5540771484375]"
124,player,13,"[959.0612182617188, 481.5140075683594, 980.9221801757812, 541.5787963867188]"
124,player,100,"[729.9617309570312, 498.24078369140625, 759.3640747070312, 554.892333984375]"
124,player,11,"[1342.1370849609375, 467.7110595703125, 1364.6026611328125, 526.9722290039062]"
124,player,28,"[831.053466796875, 734.4761962890625, 880.9888916015625, 800.308837890625]"
124,player,7,"[713.8670043945312, 681.0934448242188, 739.745361328125, 752.7232055664062]"
124,player,2,"[741.6026611328125, 432.3785705566406, 762.2303466796875, 484.2834777832031]"
124,player,63,"[443.9544982910156, 457.4039611816406, 468.4294738769531, 513.8408813476562]"
124,player,74,"[760.3872680664062, 629.0675048828125, 783.45654296875, 693.537109375]"
124,player,106,"[560.6652221679688, 604.0635986328125, 593.0838623046875, 670.7749633789062]"
124,player,36,"[589.8380737304688, 613.6812744140625, 620.1475219726562, 682.8200073242188]"
124,player,6,"[587.276611328125, 597.6248168945312, 616.135986328125, 671.7610473632812]"
124,player,91,"[1330.3740234375, 423.6131286621094, 1351.8662109375, 471.4461364746094]"
124,referee,98,"[1691.9686279296875, 690.3140258789062, 1726.2818603515625, 767.6358032226562]"
124,referee,76,"[847.6876831054688, 439.2430114746094, 871.6140747070312, 489.7275695800781]"
124,referee,108,"[436.72796630859375, 285.3331298828125, 456.97210693359375, 333.0821228027344]"
124,ball,1,"[723.489990234375, 669.7957153320312, 736.7481079101562, 685.261962890625]"
124,goalkeeper,95,"[1610.2884521484375, 387.8101501464844, 1633.423095703125, 437.81231689453125]"
125,player,85,"[1295.0218505859375, 529.5897827148438, 1321.7265625, 594.6687622070312]"
125,player,61,"[1345.134765625, 591.696044921875, 1374.807373046875, 660.7588500976562]"
125,player,12,"[1161.4906005859375, 566.9089965820312, 1194.650634765625, 628.455322265625]"
125,player,16,"[944.6702880859375, 593.029541015625, 981.208251953125, 655.0017700195312]"
125,player,67,"[527.1099243164062, 342.7317810058594, 549.5831909179688, 381.7445068359375]"
125,player,49,"[464.49627685546875, 361.771728515625, 484.3978271484375, 410.0137939453125]"
125,player,65,"[1153.3946533203125, 382.4729919433594, 1174.100830078125, 429.6832580566406]"
125,player,7,"[707.6954956054688, 683.8378295898438, 740.4446411132812, 752.1674194335938]"
125,player,25,"[1016.3048095703125, 509.3287353515625, 1033.527099609375, 561.7146606445312]"
125,player,13,"[961.5298461914062, 484.13690185546875, 981.0939331054688, 541.8316040039062]"
125,player,100,"[730.0347290039062, 499.1748352050781, 757.1542358398438, 555.6729125976562]"
125,player,11,"[1345.4549560546875, 467.5983581542969, 1364.23583984375, 526.7725219726562]"
125,player,28,"[825.4204711914062, 735.6860961914062, 862.1492309570312, 801.5978393554688]"
125,player,63,"[445.5993347167969, 461.32501220703125, 471.4450378417969, 513.3707885742188]"
125,player,2,"[741.141845703125, 432.30645751953125, 766.5734252929688, 483.96124267578125]"
125,player,74,"[760.5787963867188, 628.6658935546875, 784.3319702148438, 693.1048583984375]"
125,player,106,"[562.2227783203125, 603.2532958984375, 592.6893310546875, 676.7430419921875]"
125,player,36,"[587.5079956054688, 615.1829223632812, 619.4683227539062, 680.8097534179688]"
125,player,91,"[1330.6513671875, 424.28424072265625, 1352.489990234375, 473.8312072753906]"
125,player,6,"[577.8812255859375, 596.904296875, 615.0508422851562, 670.5203857421875]"
125,referee,76,"[846.8677368164062, 439.33941650390625, 873.0853271484375, 491.99285888671875]"
125,referee,98,"[1695.079833984375, 690.84375, 1727.397216796875, 767.4816284179688]"
125,referee,108,"[440.41278076171875, 284.812744140625, 458.408203125, 332.8265686035156]"
125,ball,1,"[733.2960205078125, 668.1593627929688, 748.0262145996094, 687.1109008789062]"
125,goalkeeper,95,"[1613.9058837890625, 387.4024658203125, 1634.4495849609375, 438.5965576171875]"
126,player,85,"[1292.705810546875, 529.7633666992188, 1323.5050048828125, 595.109130859375]"
126,player,12,"[1163.6876220703125, 566.9008178710938, 1193.1331787109375, 627.46240234375]"
126,player,16,"[940.01953125, 592.2886352539062, 983.0408935546875, 654.7067260742188]"
126,player,7,"[703.874267578125, 681.6268310546875, 742.4155883789062, 751.6595458984375]"
126,player,25,"[1017.4833984375, 506.9277038574219, 1037.7041015625, 562.3472900390625]"
126,player,61,"[1345.695556640625, 593.6434936523438, 1373.001708984375, 660.5432739257812]"
126,player,100,"[728.4510498046875, 499.9772033691406, 759.5746459960938, 556.3712768554688]"
126,player,28,"[813.9219360351562, 736.12646484375, 849.7265625, 801.7415771484375]"
126,player,13,"[961.2945556640625, 484.43829345703125, 980.432373046875, 540.9047241210938]"
126,player,63,"[448.88836669921875, 459.84539794921875, 472.431884765625, 512.8828735351562]"
126,player,65,"[1156.456787109375, 382.3037109375, 1175.2642822265625, 430.9106140136719]"
126,player,11,"[1347.2054443359375, 466.13232421875, 1363.568603515625, 528.1170043945312]"
126,player,67,"[528.913330078125, 343.20294189453125, 548.6536254882812, 381.7176208496094]"
126,player,49,"[466.49871826171875, 361.2669982910156, 487.604736328125, 409.7584533691406]"
126,player,2,"[742.4625244140625, 433.19879150390625, 768.9426879882812, 484.2213134765625]"
126,player,6,"[590.8375854492188, 592.29052734375, 623.3145751953125, 673.64794921875]"
126,player,74,"[761.5226440429688, 628.88427734375, 786.2832641601562, 690.8616333007812]"
126,player,36,"[585.1052856445312, 615.9180908203125, 620.0568237304688, 689.5647583007812]"
126,player,91,"[1331.060302734375, 424.7317199707031, 1353.7630615234375, 476.9255676269531]"
126,player,106,"[564.9420776367188, 605.4231567382812, 592.8723754882812, 682.7200927734375]"
126,referee,76,"[846.5196533203125, 439.4393005371094, 873.44677734375, 492.8905334472656]"
126,referee,98,"[1695.25048828125, 691.3097534179688, 1728.139892578125, 770.2196655273438]"
126,referee,108,"[443.9365539550781, 280.5308532714844, 463.1653747558594, 334.5950622558594]"
126,ball,1,"[743.10205078125, 666.5230102539062, 759.3043212890625, 688.9598388671875]"
126,goalkeeper,95,"[1616.386962890625, 387.942626953125, 1636.0283203125, 437.00665283203125]"
127,player,7,"[696.2479858398438, 681.3228759765625, 741.5647583007812, 750.8727416992188]"
